file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\io\doubleparser\ReaderTest.java,com.fasterxml.jackson.core.io.doubleparser.ReaderTest,class,1,1,0,1,6,1,0,9,0,0.33333334,0.33333334,0.33333334,2,0,0,0,0,2,3,0,0,0,3,3,0,3,0,0,3,0,4,26,0,3,0,0,0,0,4,13,0,11,1,0,0,0,29,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\Base64Variants.java,com.fasterxml.jackson.core.Base64Variants,class,1,6,5,1,10,1,0,4,0,0.5,0.1,0.1,2,2,2,0,0,0,5,0,0,0,5,5,4,0,0,1,5,0,0,43,5,0,1,0,0,11,2,8,2,6,1,0,0,0,200,17,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\JsonpCharacterEscapes.java,com.fasterxml.jackson.core.JsonpCharacterEscapes,class,5,8,3,5,5,2,0,1,3,0.7333334,0.0,0.0,3,1,3,0,0,0,3,0,0,0,5,5,0,5,0,0,5,0,1,23,5,0,0,0,0,2,3,5,0,5,1,0,0,0,60,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\failing\JsonPointer1328Test.java,com.fasterxml.jackson.failing.JsonPointer1328Test,class,4,5,1,4,3,2,0,8,1,0.5,NaN,NaN,2,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,3,15,1,1,0,0,0,2,3,4,2,4,1,0,0,0,28,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\io\IOContext.java,com.fasterxml.jackson.core.io.IOContext,class,11,44,33,11,51,1,0,16,221,0.9062501,0.36186185,0.5720721,38,0,34,1,3,0,37,0,3,0,16,0,0,1,15,0,7,0,6,186,23,0,9,0,14,2,0,30,0,16,2,0,0,0,268,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\async\AsyncPointerFromContext563Test.java,com.fasterxml.jackson.core.json.async.AsyncPointerFromContext563Test,class,9,10,1,9,2,3,0,14,1,0.5,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,5,85,0,0,0,0,0,34,14,4,1,4,0,0,0,0,45,1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\PrettyPrinter.java,com.fasterxml.jackson.core.PrettyPrinter,interface,3,14,11,3,10,1,0,1,45,1.0,0.0,0.0,10,0,0,0,0,10,10,0,0,0,2,2,2,0,0,0,2,0,1,14,0,0,0,0,0,1,0,2,0,2,0,0,0,0,166,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\async\AsyncNumberDeferredReadTest.java,com.fasterxml.jackson.core.json.async.AsyncNumberDeferredReadTest,class,6,7,1,6,5,3,0,23,10,0.8,0.0,0.0,5,0,0,1,0,4,4,0,0,0,1,0,0,1,0,0,1,0,4,67,1,0,0,6,0,9,6,16,3,16,1,0,0,0,46,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\JsonLocationTest.java,com.fasterxml.jackson.core.JsonLocationTest$Foobar,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\OutputStreamInitTest.java,com.fasterxml.jackson.core.json.OutputStreamInitTest,class,6,6,0,6,2,5,0,8,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,1,0,4,0,2,0,2,1,0,2,0,23,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\base\GeneratorBase.java,com.fasterxml.jackson.core.base.GeneratorBase,class,16,23,7,16,82,2,1,34,624,0.94444454,0.1,0.24358974,40,0,27,0,13,0,40,3,2,0,18,12,4,0,14,0,13,0,9,277,22,0,25,0,12,25,20,53,8,36,3,0,0,0,331,1025,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\read\TrailingCommas616Test.java,com.fasterxml.jackson.core.read.TrailingCommas616Test,class,6,7,1,6,5,2,0,9,6,0.75,0.0,0.0,4,0,0,1,0,3,3,0,0,0,1,0,0,1,0,0,1,0,2,24,0,0,0,1,0,3,0,2,0,2,1,0,0,0,46,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\ErrorReportConfiguration.java,com.fasterxml.jackson.core.ErrorReportConfiguration,class,2,18,16,2,12,1,0,1,26,0.8333333,0.1388889,0.19444445,9,5,6,0,1,2,9,0,0,0,6,4,2,2,2,0,5,0,2,73,5,0,1,0,0,2,5,8,0,6,1,0,1,0,143,1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\StreamReadConstraints.java,com.fasterxml.jackson.core.StreamReadConstraints,class,3,36,33,3,37,1,0,4,242,0.91733336,0.096666664,0.40666667,25,3,20,0,5,0,25,0,0,0,15,9,6,3,6,0,14,0,2,192,12,0,1,0,2,17,11,19,1,17,1,0,1,0,233,1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\JacksonFeature.java,com.fasterxml.jackson.core.util.JacksonFeature,interface,0,2,2,0,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\Separators.java,com.fasterxml.jackson.core.util.Separators$Spacing,enum,0,0,0,0,4,1,0,0,0,0.25,0.6666667,1.0,4,0,3,1,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,16,3,0,0,0,0,8,0,2,1,2,0,0,0,0,24,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\testsupport\AsyncReaderWrapperForByteBuffer.java,com.fasterxml.jackson.core.testsupport.AsyncReaderWrapperForByteBuffer,class,6,7,1,6,6,2,0,8,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,5,0,0,5,0,0,3,0,4,40,1,1,2,0,1,1,3,10,2,9,3,0,0,0,39,1,0
E:\OOD_Assignment\jackson-core\src\test\java\perf\EnumByBytesLookup.java,perf.Trie,class,3,5,2,3,20,1,0,5,7,0.5833333,0.0,0.0,10,0,3,6,0,1,4,0,0,0,6,2,0,6,0,0,6,0,3,88,9,4,6,0,0,3,10,33,5,16,2,0,0,0,64,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\util\DelegatesTest.java,com.fasterxml.jackson.core.util.DelegatesTest$BogusCodec,innerclass,8,8,0,8,16,3,0,2,120,0.9375,0.0,0.0,16,0,16,0,0,0,16,0,0,0,2,0,2,0,0,0,0,0,1,54,14,0,0,0,0,2,0,2,0,2,0,0,0,0,34,8,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\async\AsyncUnicodeHandlingTest.java,com.fasterxml.jackson.core.json.async.AsyncUnicodeHandlingTest,class,7,8,1,7,6,3,0,15,1,0.33333334,1.0,1.0,3,0,0,1,0,2,2,0,0,0,1,0,0,1,0,0,1,0,4,65,0,1,1,0,1,5,34,13,2,9,2,0,0,0,51,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\read\NextXxxAccessTest.java,com.fasterxml.jackson.core.read.NextXxxAccessTest,class,6,7,1,6,43,2,0,41,325,0.0,0.0,0.0,26,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,5,426,0,4,12,0,0,60,64,45,7,43,2,0,0,0,76,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\Separators.java,com.fasterxml.jackson.core.util.Separators,class,2,9,7,2,32,1,0,1,0,0.61872905,0.6561265,0.8300395,23,1,23,0,0,0,23,0,0,0,13,4,3,10,0,0,13,0,3,108,19,0,6,0,6,3,1,13,0,13,0,0,1,0,107,1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\json\JsonWriteContext.java,com.fasterxml.jackson.core.json.JsonWriteContext,class,5,9,4,5,45,2,0,8,48,0.8333333,0.42631578,0.80526316,21,2,18,1,2,0,20,0,3,0,12,6,6,0,6,0,7,0,1,151,25,0,18,0,11,2,17,47,3,18,2,0,0,0,175,1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\io\UTF8Writer.java,com.fasterxml.jackson.core.io.UTF8Writer,class,4,8,4,4,64,2,0,15,22,0.67424244,0.33333334,0.42424244,12,2,9,0,3,0,12,0,0,0,11,5,1,6,0,4,7,0,14,271,9,4,5,0,69,11,109,91,32,30,4,0,0,0,115,17,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\RecyclerPool.java,com.fasterxml.jackson.core.util.RecyclerPool$ThreadLocalPoolBase,innerclass,4,4,0,4,6,1,0,1,15,1.0,0.0,0.0,6,0,5,0,1,0,6,1,0,0,1,1,0,1,0,0,1,0,0,17,3,0,0,0,0,0,2,1,0,1,0,0,0,0,56,1024,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\async\AsyncStringArrayTest.java,com.fasterxml.jackson.core.json.async.AsyncStringArrayTest,class,11,12,1,11,13,3,0,30,7,0.5238095,0.46666667,0.6666667,7,0,0,2,0,5,6,0,0,0,3,2,0,3,0,0,3,0,8,100,1,4,0,1,1,28,58,30,9,30,2,0,0,0,71,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\sym\TestByteBasedSymbols.java,com.fasterxml.jackson.core.sym.TestByteBasedSymbols,class,9,10,1,9,17,2,0,33,15,0.8333333,0.0,0.0,6,0,0,1,1,4,5,0,0,0,1,1,0,0,0,1,1,0,8,114,2,8,3,0,8,63,28,42,9,38,3,0,0,0,106,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\Version.java,com.fasterxml.jackson.core.Version,class,1,19,18,1,36,1,0,14,30,0.703125,0.375,0.55833334,16,1,16,0,0,0,16,0,0,0,8,2,0,2,6,0,8,0,2,104,18,0,16,0,7,2,13,19,7,11,7,0,0,0,130,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\constraints\LargeNameReadTest.java,com.fasterxml.jackson.core.constraints.LargeNameReadTest,class,10,11,1,10,15,2,0,24,28,0.7407408,0.26666668,0.26666668,9,0,0,4,0,5,6,0,0,0,3,0,0,3,0,0,3,0,9,73,1,2,1,5,0,11,9,15,2,15,1,0,0,0,59,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\BoundsChecksWithGeneratorTest.java,com.fasterxml.jackson.core.write.BoundsChecksWithGeneratorTest$Anonymous8,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\BoundsChecksWithGeneratorTest.java,com.fasterxml.jackson.core.write.BoundsChecksWithGeneratorTest$Anonymous9,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\read\NonStandardParserFeaturesTest.java,com.fasterxml.jackson.core.read.NonStandardParserFeaturesTest,class,6,7,1,6,18,2,0,30,25,0.7,0.0,0.0,10,0,0,4,0,6,6,0,0,0,2,0,0,2,0,0,2,0,18,201,0,0,0,6,0,34,2,32,4,16,1,0,0,0,86,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\BoundsChecksWithGeneratorTest.java,com.fasterxml.jackson.core.write.BoundsChecksWithGeneratorTest$Anonymous6,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\BoundsChecksWithGeneratorTest.java,com.fasterxml.jackson.core.write.BoundsChecksWithGeneratorTest$Anonymous7,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\BoundsChecksWithGeneratorTest.java,com.fasterxml.jackson.core.write.BoundsChecksWithGeneratorTest$Anonymous4,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\BoundsChecksWithGeneratorTest.java,com.fasterxml.jackson.core.write.BoundsChecksWithGeneratorTest$Anonymous5,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\BoundsChecksWithGeneratorTest.java,com.fasterxml.jackson.core.write.BoundsChecksWithGeneratorTest$Anonymous2,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\io\InputDecorator.java,com.fasterxml.jackson.core.io.InputDecorator,class,2,6,4,2,4,1,2,0,6,1.0,0.0,0.0,4,0,4,0,0,0,4,3,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,125,1025,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\BoundsChecksWithGeneratorTest.java,com.fasterxml.jackson.core.write.BoundsChecksWithGeneratorTest$Anonymous3,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\read\CommentParsingTest.java,com.fasterxml.jackson.core.read.CommentParsingTest,class,7,8,1,7,26,2,0,26,134,0.88235295,0.022222223,0.022222223,17,0,0,7,0,10,10,0,0,0,2,2,0,0,0,2,2,0,10,184,1,2,2,5,0,53,6,35,7,31,2,0,0,0,101,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\base\ParserBase.java,com.fasterxml.jackson.core.base.ParserBase,class,24,33,9,24,329,3,1,130,2233,0.94664985,0.11578947,0.33192983,78,1,31,2,45,0,76,1,7,0,31,1,0,0,31,0,3,0,30,910,98,0,136,6,78,39,102,152,20,68,5,0,0,0,551,1025,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\CustomQuoteCharTest.java,com.fasterxml.jackson.core.json.CustomQuoteCharTest,class,6,7,1,6,8,2,0,19,9,0.42857143,0.6,0.6,7,0,0,2,0,5,5,0,0,0,1,0,0,0,0,1,1,0,9,78,0,0,0,1,0,26,0,17,0,9,1,0,0,0,58,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\JsonRecyclerPools.java,com.fasterxml.jackson.core.util.JsonRecyclerPools$NonRecyclingPool,innerclass,3,3,0,3,3,2,0,0,3,0.8333334,0.0,0.0,3,0,1,0,2,0,3,0,0,0,2,2,0,1,1,0,2,0,0,12,2,0,0,0,0,0,1,2,0,2,0,0,0,0,34,9,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\Base64Variant.java,com.fasterxml.jackson.core.Base64Variant$PaddingReadBehaviour,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\Surrogate223Test.java,com.fasterxml.jackson.core.json.Surrogate223Test,class,7,7,0,7,3,2,0,26,1,0.33333334,0.33333334,0.33333334,3,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,1,0,4,53,0,0,0,0,0,0,13,13,3,10,0,0,0,0,45,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\JDKSerializabilityTest.java,com.fasterxml.jackson.core.JDKSerializabilityTest,class,21,22,1,21,19,2,0,52,105,0.0,0.0,0.0,15,0,0,2,3,10,13,0,0,0,0,0,0,0,0,0,0,0,41,176,5,1,1,2,0,16,3,60,0,53,1,0,0,0,120,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\format\DataFormatMatcher.java,com.fasterxml.jackson.core.format.DataFormatMatcher,class,6,11,5,6,16,1,0,7,3,0.5714286,0.42857143,0.71428573,7,0,6,0,1,0,7,0,0,0,6,0,0,0,6,0,6,0,1,46,9,0,5,0,3,1,1,6,1,6,1,0,0,0,119,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\ComponentVersionsTest.java,com.fasterxml.jackson.core.ComponentVersionsTest,class,11,12,1,11,4,2,0,11,6,0.0,0.0,0.0,4,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,31,0,0,0,2,0,7,9,8,0,8,1,0,0,0,35,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\JsonGenerator.java,com.fasterxml.jackson.core.JsonGenerator,class,30,135,105,30,238,1,2,93,8644,0.9943182,1.1566042E-4,1.1566042E-4,132,0,116,0,16,0,132,44,3,0,4,3,0,0,4,0,3,0,14,735,53,5,25,0,16,18,8,41,11,35,2,0,1,0,1026,1025,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\ExceptionsTest.java,com.fasterxml.jackson.core.ExceptionsTest,class,15,16,1,15,14,2,0,41,22,0.625,0.06666667,0.06666667,8,0,0,2,0,6,6,0,0,0,1,0,0,1,0,0,1,0,8,126,0,0,0,5,0,30,7,28,2,23,1,0,0,0,89,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\StringGenerationTest.java,com.fasterxml.jackson.core.json.StringGenerationTest,class,10,11,1,10,45,2,0,40,43,0.77272725,0.0,0.0,11,0,0,6,0,5,5,0,0,0,2,1,0,1,0,1,2,0,5,223,2,15,7,0,12,28,50,55,26,48,3,0,0,0,135,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\read\ParserErrorHandlingTest.java,com.fasterxml.jackson.core.read.ParserErrorHandlingTest,class,6,7,1,6,13,2,0,11,30,0.6666667,0.0,0.0,9,0,0,4,0,5,5,0,0,0,1,0,0,1,0,0,1,0,6,91,0,0,0,4,0,25,0,9,4,7,1,0,0,0,63,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\dos\PerfBigDecimalParser967Test.java,com.fasterxml.jackson.core.dos.PerfBigDecimalParser967Test,class,6,7,1,6,4,1,0,9,1,0.5,0.0,0.0,2,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,1,0,0,20,0,1,1,1,0,3,4,5,1,5,1,0,0,0,34,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\BoundsChecksWithGeneratorTest.java,com.fasterxml.jackson.core.write.BoundsChecksWithGeneratorTest,class,10,11,1,10,22,2,0,16,89,0.88484854,0.4,0.4,15,0,0,9,0,6,6,0,0,0,11,1,0,10,0,1,11,0,12,193,0,0,3,6,0,15,36,17,3,17,3,10,4,0,60,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\async\AsyncScopeMatchingTest.java,com.fasterxml.jackson.core.json.async.AsyncScopeMatchingTest,class,5,5,0,5,12,3,0,9,0,0.0,1.0,1.0,6,0,0,0,0,6,6,0,0,0,1,0,0,1,0,0,1,0,12,84,0,0,0,6,0,18,13,11,0,11,1,0,0,0,59,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\BoundsChecksWithGeneratorTest.java,com.fasterxml.jackson.core.write.BoundsChecksWithGeneratorTest$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\RequestPayloadOnExceptionTest.java,com.fasterxml.jackson.core.json.RequestPayloadOnExceptionTest,class,7,8,1,7,25,2,0,23,66,0.0,0.0,0.0,12,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,6,1,53,1,12,10,12,1,0,0,0,48,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\JsonEncoding.java,com.fasterxml.jackson.core.JsonEncoding,enum,0,4,4,0,4,1,0,0,0,0.5,0.5,1.0,4,0,3,0,0,1,4,0,0,0,3,0,0,3,0,0,3,0,0,18,3,0,0,0,0,5,5,3,0,3,0,0,0,0,87,1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\JsonGenerationException.java,com.fasterxml.jackson.core.JsonGenerationException,class,3,8,5,3,8,7,0,0,28,1.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,1,1,0,1,0,0,1,0,0,30,2,0,0,0,0,0,1,4,0,1,0,0,0,0,58,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\filter\JsonPointerGeneratorFilteringTest.java,com.fasterxml.jackson.core.filter.JsonPointerGeneratorFilteringTest,class,9,10,1,9,15,2,0,16,52,0.75,0.13333334,0.13333334,12,0,0,2,0,10,10,0,0,0,2,0,0,1,0,1,2,0,2,111,0,0,0,1,0,131,7,9,1,9,1,0,0,0,68,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\GeneratorCopyTest.java,com.fasterxml.jackson.core.write.GeneratorCopyTest,class,6,6,0,6,4,2,0,15,0,0.0,1.0,1.0,3,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,1,0,1,59,0,1,1,0,1,8,1,20,0,17,1,0,0,0,51,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\dos\PerfBigDecimalToInteger968Test.java,com.fasterxml.jackson.core.dos.PerfBigDecimalToInteger968Test,class,7,8,1,7,6,1,0,7,1,0.33333334,0.33333334,0.33333334,3,0,0,0,1,2,3,0,0,0,1,0,0,1,0,0,1,0,0,34,0,0,1,4,0,8,2,5,1,5,2,0,0,0,42,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\TreeCodec.java,com.fasterxml.jackson.core.TreeCodec,class,4,5,1,4,7,1,1,0,21,0.0,0.0,0.0,7,0,7,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1025,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\JsonFactoryTest.java,com.fasterxml.jackson.core.json.JsonFactoryTest$BogusSchema,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,8,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\fuzz\Fuzz34435ParseTest.java,com.fasterxml.jackson.core.fuzz.Fuzz34435ParseTest,class,8,8,0,8,6,2,0,17,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,5,30,0,2,1,1,0,4,2,4,0,4,3,0,0,0,33,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\json\UTF8JsonGenerator.java,com.fasterxml.jackson.core.json.UTF8JsonGenerator,class,20,24,4,20,391,4,0,122,0,0.87767434,0.5686275,0.64932126,86,0,43,34,9,0,52,0,43,0,25,15,0,15,10,0,19,0,34,1626,43,28,57,3,161,24,289,447,129,187,4,0,0,0,410,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\filter\BasicParserFilteringTest.java,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,class,13,13,0,13,44,8,0,45,0,0.6477273,1.0,1.0,44,0,0,0,0,44,44,0,0,0,4,2,0,2,0,2,4,0,88,496,0,0,0,0,0,122,55,147,0,144,0,2,6,0,112,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\async\AsyncNonStdNumberHandlingTest.java,com.fasterxml.jackson.core.json.async.AsyncNonStdNumberHandlingTest,class,7,8,1,7,12,3,0,24,36,0.0,0.0,0.0,9,0,1,4,0,4,5,0,0,0,0,0,0,0,0,0,0,0,10,114,2,0,0,3,0,41,36,16,6,10,1,0,0,0,54,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\async\AsyncMissingValuesInArrayTest.java,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest,class,10,11,1,10,22,3,0,23,15,0.4,0.71428573,0.71428573,10,1,2,3,0,5,7,0,0,0,2,0,0,0,0,2,0,0,8,151,4,1,0,1,0,28,2,18,1,17,1,0,0,0,63,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\io\BigDecimalParserTest.java,com.fasterxml.jackson.core.io.BigDecimalParserTest,class,5,6,1,5,11,2,0,18,21,0.0,0.0,0.0,7,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,14,61,2,2,0,2,0,13,10,12,1,12,1,0,0,0,38,0,0
E:\OOD_Assignment\jackson-core\src\test\java\perf\EnumByBytesLookup.java,perf.EnumByBytesLookup,class,5,6,1,5,5,1,0,6,2,0.5833333,0.0,0.0,4,1,3,1,0,0,3,0,0,0,3,1,0,3,0,0,3,0,1,25,3,1,0,0,0,1,1,7,0,6,1,0,0,0,43,1,0
