file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\golang\GolangUtil.java,uk.co.real_logic.sbe.generation.golang.GolangUtil,class,3,4,1,3,8,1,0,5,4,0.625,0.0,0.0,4,4,4,0,0,0,6,0,0,0,2,2,0,2,0,0,2,0,4,50,4,0,1,0,0,24,0,5,1,4,2,0,0,0,71,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\generation\java\WarningFormattingTest.java,uk.co.real_logic.sbe.generation.java.WarningFormattingTest,class,7,7,0,7,1,1,0,10,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,1,0,4,0,6,0,6,1,0,0,0,35,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\propertyTest\java\uk\co\real_logic\sbe\properties\schema\FieldSchema.java,uk.co.real_logic.sbe.properties.schema.FieldSchema,class,2,6,4,2,5,1,0,1,0,0.5,0.5,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,20,3,0,1,0,0,0,1,3,0,3,0,0,0,0,8,17,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\common\FieldPrecedenceModel.java,uk.co.real_logic.sbe.generation.common.FieldPrecedenceModel$CodecInteraction$DetermineGroupIsEmpty,innerclass,2,2,0,2,6,2,0,2,0,0.25,0.33333334,0.33333334,4,0,1,1,0,2,3,0,0,0,2,0,0,2,0,0,2,0,0,19,3,0,2,0,0,2,0,2,2,2,0,0,0,0,24,26,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\generation\java\JavaGeneratorTest.java,uk.co.real_logic.sbe.generation.java.JavaGeneratorTest,class,22,23,1,22,45,1,0,107,409,0.81395346,0.27586207,0.27586207,43,4,0,13,0,30,30,0,0,0,8,5,0,8,0,0,7,0,99,444,11,1,1,5,0,130,42,176,32,174,2,0,0,6,213,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\otf\OtfHeaderDecoder.java,uk.co.real_logic.sbe.otf.OtfHeaderDecoder,class,6,9,3,6,11,1,0,9,5,0.6666666,0.33333334,1.0,6,0,6,0,0,0,6,0,0,0,13,0,0,13,0,0,1,0,4,57,5,1,0,0,0,0,1,13,4,13,2,0,0,0,68,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\propertyTest\java\uk\co\real_logic\sbe\properties\utils\InMemoryOutputManager.java,uk.co.real_logic.sbe.properties.utils.InMemoryOutputManager$InMemoryJavaFileObject,innerclass,1,1,0,1,5,1,0,3,0,0.3,0.8,1.0,5,0,3,0,0,2,5,0,0,0,2,0,0,2,0,0,2,0,2,23,3,0,0,0,0,2,0,4,2,2,0,0,0,0,26,8,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\otf\AbstractTokenListener.java,uk.co.real_logic.sbe.otf.AbstractTokenListener,class,3,3,0,3,11,1,0,0,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1025,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\PrimitiveType.java,uk.co.real_logic.sbe.PrimitiveType,enum,2,44,42,2,15,1,0,2,8,0.6851852,0.3888889,0.7777778,9,2,7,0,0,2,9,0,0,0,6,1,0,6,0,0,6,0,1,66,8,1,0,0,0,12,11,11,1,6,1,0,0,0,79,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\generation\cpp\CppEnumTest.java,uk.co.real_logic.sbe.generation.cpp.CppEnumTest,class,11,12,1,11,4,1,0,20,0,0.0,1.0,1.0,3,0,0,1,0,2,2,0,0,0,2,0,0,2,0,0,0,0,6,43,1,0,0,3,0,12,0,10,0,10,2,0,0,0,54,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\cpp\NamespaceOutputManager.java,uk.co.real_logic.sbe.generation.cpp.NamespaceOutputManager,class,1,4,3,1,5,1,0,7,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,17,1,0,0,0,0,5,0,4,5,4,1,0,0,0,65,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\rust\LibRsDef.java,uk.co.real_logic.sbe.generation.rust.LibRsDef,class,3,5,2,3,13,1,0,26,12,0.625,0.2857143,0.35714287,8,6,0,0,0,8,8,0,0,0,3,0,0,3,0,0,3,0,114,155,0,3,2,2,0,116,108,10,1,14,2,0,0,4,106,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\propertyTest\java\uk\co\real_logic\sbe\properties\arbitraries\SbeArbitraries.java,uk.co.real_logic.sbe.properties.arbitraries.SbeArbitraries$CharGenerationMode,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\TargetCodeGeneratorLoader.java,uk.co.real_logic.sbe.generation.TargetCodeGeneratorLoader,enum,4,9,5,4,8,1,0,12,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,80,3,1,3,1,0,1,0,4,1,4,2,5,0,0,82,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\generated\FrameCodecEncoder.java,uk.co.real_logic.sbe.ir.generated.FrameCodecEncoder,class,8,10,2,8,116,1,0,32,1947,0.88732404,0.0890937,0.16641065,71,36,63,8,0,0,63,0,0,0,13,8,6,7,0,0,9,0,18,426,71,0,15,0,3,53,55,39,46,38,2,0,1,0,108,17,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\xml\Message.java,uk.co.real_logic.sbe.xml.Message,class,11,24,13,11,57,1,0,61,0,0.6698565,0.4909091,1.0,19,4,10,8,0,1,11,0,0,0,11,1,0,11,0,0,11,0,77,236,18,3,20,0,5,79,9,68,13,43,3,0,0,0,154,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\common\FieldPrecedenceModel.java,uk.co.real_logic.sbe.generation.common.FieldPrecedenceModel$CodecInteraction$CodecInteractionFactory,innerclass,10,10,0,10,9,1,0,4,0,0.8,0.7777778,0.7777778,9,0,8,0,0,1,9,0,0,0,10,0,0,10,0,0,10,0,0,40,8,0,0,0,0,0,0,10,0,17,0,0,0,7,101,25,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\otf\TokenListener.java,uk.co.real_logic.sbe.otf.TokenListener,interface,2,7,5,2,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\TestTargetLanguage.java,uk.co.real_logic.sbe.TestTargetLanguage,class,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,3,0,0,0,3,1,0,0,10,1,0,0,0,0,1,0,5,0,3,0,0,0,0,21,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\xml\SchemaTransformerFactory.java,uk.co.real_logic.sbe.xml.SchemaTransformerFactory,class,5,9,4,5,13,1,0,11,4,0.4,0.5,0.5,5,2,2,1,0,2,4,0,0,0,1,0,0,1,0,0,1,0,4,37,5,1,4,0,0,5,7,8,1,7,2,0,0,0,65,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\Token.java,uk.co.real_logic.sbe.ir.Token,class,4,57,53,4,28,1,0,6,110,0.84353733,0.23809524,0.9047619,21,0,21,0,0,0,21,0,0,0,14,2,2,12,0,0,12,0,0,168,21,0,6,0,0,17,6,17,3,15,1,0,1,0,227,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\propertyTest\java\uk\co\real_logic\sbe\properties\JsonPropertyTest.java,uk.co.real_logic.sbe.properties.JsonPropertyTest,class,11,11,0,11,3,1,0,6,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,1,0,3,1,3,1,3,1,0,0,0,25,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\xml\OffsetFileTest.java,uk.co.real_logic.sbe.xml.OffsetFileTest,class,8,8,0,8,8,1,0,18,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,16,110,0,0,0,8,0,8,114,28,0,28,1,0,0,0,45,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\generated\VarDataEncodingEncoder.java,uk.co.real_logic.sbe.ir.generated.VarDataEncodingEncoder,class,3,4,1,3,22,1,0,5,145,0.90225565,0.07602339,0.0877193,19,10,19,0,0,0,19,0,0,0,7,5,5,2,0,0,5,0,0,79,21,0,3,0,0,3,14,8,1,8,1,0,0,0,53,17,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\java\JavaGenerator.java,uk.co.real_logic.sbe.generation.java.JavaGenerator$CodecType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\common\FieldPrecedenceModel.java,uk.co.real_logic.sbe.generation.common.FieldPrecedenceModel$CodecInteraction$ResetCountToIndex,innerclass,2,2,0,2,6,2,0,2,0,0.25,0.33333334,0.33333334,4,0,1,1,0,2,3,0,0,0,2,0,0,2,0,0,2,0,0,19,3,0,2,0,0,2,0,2,2,2,0,0,0,0,31,26,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\generation\golang\GolangGeneratorTest.java,uk.co.real_logic.sbe.generation.golang.GolangGeneratorTest,class,10,10,0,10,2,1,0,12,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,6,34,0,0,0,2,0,419,0,18,4,18,1,0,0,0,121,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\IrDecoder.java,uk.co.real_logic.sbe.ir.IrDecoder,class,13,21,8,13,27,1,0,82,2,0.73333335,0.8333333,1.0,8,1,4,4,0,0,4,0,0,0,15,1,0,15,0,0,8,0,12,133,4,4,5,1,0,3,14,55,2,38,2,0,0,0,104,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\generated\ByteOrderCodec.java,uk.co.real_logic.sbe.ir.generated.ByteOrderCodec,enum,1,5,4,1,6,1,0,0,0,0.0,1.0,1.0,3,1,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,22,4,0,0,0,0,2,6,1,1,1,1,0,0,0,45,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\CodeGenerator.java,uk.co.real_logic.sbe.generation.CodeGenerator,interface,0,21,21,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\common\FieldPrecedenceModel.java,uk.co.real_logic.sbe.generation.common.FieldPrecedenceModel$TransitionCollector,innerclass,7,7,0,7,8,1,0,19,0,0.3,1.0,1.0,5,0,3,2,0,0,3,0,0,0,4,0,0,4,0,0,4,0,3,76,1,0,0,0,0,8,0,22,8,23,1,0,0,1,50,18,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\SbeTool.java,uk.co.real_logic.sbe.SbeTool,class,17,19,2,17,13,1,0,40,0,0.85833335,0.16666667,0.16666667,4,4,4,0,0,0,4,0,0,0,30,30,30,0,0,0,30,0,41,102,2,1,4,4,0,37,4,54,2,53,3,0,0,0,279,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\xml\ErrorHandlerTest.java,uk.co.real_logic.sbe.xml.ErrorHandlerTest,class,15,16,1,15,24,1,0,28,45,0.0,0.0,0.0,10,1,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,31,126,8,1,1,8,0,63,3,30,1,26,2,0,0,0,90,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-benchmarks\src\main\java\uk\co\real_logic\sbe\MarketDataBenchmark.java,uk.co.real_logic.sbe.MarketDataBenchmark$MyState,innerclass,7,7,0,7,1,1,0,2,0,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,7,7,0,3,12,0,0,0,0,0,0,3,7,0,7,0,0,0,0,19,9,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\rust\MessageCoderDef.java,uk.co.real_logic.sbe.generation.rust.MessageCoderDef,class,9,11,2,9,19,1,0,32,24,0.72222227,0.3181818,0.6818182,12,2,1,0,0,11,12,0,0,0,6,0,0,4,0,2,6,0,73,141,3,1,6,0,0,56,62,10,1,10,1,0,0,0,83,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\propertyTest\java\uk\co\real_logic\sbe\properties\schema\EnumTypeSchema.java,uk.co.real_logic.sbe.properties.schema.EnumTypeSchema,class,2,5,3,2,4,1,0,1,2,0.5,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,17,2,0,0,0,0,0,0,2,0,2,0,0,0,0,9,17,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\generated\FrameCodecDecoder.java,uk.co.real_logic.sbe.ir.generated.FrameCodecDecoder$CodecStates,innerclass,0,0,0,0,2,1,0,0,1,0.85714287,-1.0,-1.0,2,2,0,2,0,0,0,0,0,0,7,7,0,7,0,0,7,0,0,15,2,0,0,0,0,10,5,7,0,7,0,0,0,0,69,10,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\generation\java\CompositeElementsGenerationTest.java,uk.co.real_logic.sbe.generation.java.CompositeElementsGenerationTest,class,18,19,1,18,7,1,0,65,3,0.64285713,1.0,1.0,7,3,0,3,0,4,4,0,0,0,4,4,0,4,0,0,4,0,15,109,1,0,0,3,0,5,57,37,2,28,2,0,0,0,81,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\generation\java\NullEnumTypedTest.java,uk.co.real_logic.sbe.generation.java.NullEnumTypedTest,class,12,12,0,12,1,1,0,18,0,0.5,NaN,NaN,1,0,0,0,0,1,1,0,0,0,4,4,0,4,0,0,4,0,3,24,0,0,0,1,0,4,0,13,0,13,1,0,0,0,52,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\propertyTest\java\uk\co\real_logic\sbe\properties\schema\GroupSchema.java,uk.co.real_logic.sbe.properties.schema.GroupSchema,class,3,7,4,3,4,1,0,9,0,0.5,0.5,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,4,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,7,17,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\xml\SchemaTransformerFactoryTest.java,uk.co.real_logic.sbe.xml.SchemaTransformerFactoryTest,class,5,5,0,5,4,1,0,6,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,3,7,11,0,11,0,0,0,0,35,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\xml\CompositeType.java,uk.co.real_logic.sbe.xml.CompositeType,class,10,22,12,10,70,2,0,42,24,0.78125,0.56060606,0.6818182,16,1,10,4,0,2,12,0,0,0,4,2,1,3,0,0,4,0,49,254,8,3,28,2,0,80,6,52,19,43,4,0,0,0,199,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\xml\ParserOptions.java,uk.co.real_logic.sbe.xml.ParserOptions,class,2,31,29,2,8,1,0,0,16,0.78571427,0.0,0.0,8,1,7,1,0,0,7,0,0,0,7,1,1,6,0,0,7,0,0,88,7,0,0,0,0,0,0,7,0,7,0,0,1,0,69,17,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\Encoding.java,uk.co.real_logic.sbe.ir.Encoding,class,3,31,28,3,21,1,0,4,37,0.74242425,0.37908497,1.0,18,0,16,0,0,2,18,0,0,0,11,0,0,11,0,0,10,0,0,162,18,0,3,0,0,14,0,23,2,11,1,0,2,0,67,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\generation\java\QualifiedYieldTest.java,uk.co.real_logic.sbe.generation.java.QualifiedYieldTest,class,13,13,0,13,1,1,0,16,0,0.4,NaN,NaN,1,0,0,0,0,1,1,0,0,0,5,4,0,5,0,0,5,0,3,26,0,0,0,1,0,3,0,14,1,14,2,0,0,0,53,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\xml\EnumTypeTest.java,uk.co.real_logic.sbe.xml.EnumTypeTest,class,19,20,1,19,19,1,0,45,91,0.0,0.0,0.0,14,1,0,1,0,13,13,0,0,0,0,0,0,0,0,0,0,0,22,125,1,2,0,2,0,122,17,42,16,41,2,0,0,7,105,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\xml\Field.java,uk.co.real_logic.sbe.xml.Field$Builder,innerclass,5,5,0,5,16,1,0,0,90,0.875,0.125,1.0,16,0,0,0,0,16,16,0,0,0,15,0,0,15,0,0,0,0,0,80,16,0,0,0,0,0,2,18,0,15,0,0,0,0,38,8,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\propertyTest\java\uk\co\real_logic\sbe\properties\arbitraries\SbeArbitraries.java,uk.co.real_logic.sbe.properties.arbitraries.SbeArbitraries$Encoder,interface,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\csharp\CSharpNamespaceOutputManager.java,uk.co.real_logic.sbe.generation.csharp.CSharpNamespaceOutputManager,class,1,4,3,1,6,1,0,9,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,3,19,1,0,0,0,0,7,0,6,5,6,1,0,0,0,68,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\rust\RustGenerator.java,uk.co.real_logic.sbe.generation.rust.RustGenerator$ParentDef,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\xml\IrGenerator.java,uk.co.real_logic.sbe.xml.IrGenerator,class,22,53,31,22,53,1,0,119,0,0.38235295,1.0,1.0,17,1,2,15,0,0,2,0,0,0,2,0,0,2,0,0,1,0,11,212,8,5,13,0,0,2,12,49,2,45,3,0,0,0,81,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\common\FieldPrecedenceModel.java,uk.co.real_logic.sbe.generation.common.FieldPrecedenceModel$State,innerclass,0,0,0,0,4,1,0,0,0,0.25,0.6666667,1.0,4,0,3,1,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,17,3,0,0,0,0,3,0,2,2,2,0,0,0,0,33,25,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\csharp\CSharpUtil.java,uk.co.real_logic.sbe.generation.csharp.CSharpUtil,class,5,8,3,5,34,1,0,26,76,0.84615386,0.0,0.0,13,13,8,0,0,5,14,0,0,0,1,1,0,1,0,0,1,0,16,129,14,2,2,0,0,46,7,17,14,7,2,0,1,0,127,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\generated\TokenCodecEncoder.java,uk.co.real_logic.sbe.ir.generated.TokenCodecEncoder$CodecStates,innerclass,0,0,0,0,2,1,0,0,1,0.93333334,-1.0,-1.0,2,2,0,2,0,0,0,0,0,0,15,15,0,15,0,0,15,0,0,23,2,0,0,0,0,26,13,15,0,15,0,0,0,0,95,10,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\generation\java\ReflectionUtil.java,uk.co.real_logic.sbe.generation.java.ReflectionUtil,class,5,9,4,5,31,1,0,8,435,0.0,0.0,0.0,30,30,0,1,0,29,29,0,0,0,0,0,0,0,0,0,0,0,16,97,18,1,0,0,0,24,2,2,1,2,1,0,0,0,55,16,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\generated\TokenCodecEncoder.java,uk.co.real_logic.sbe.ir.generated.TokenCodecEncoder,class,12,14,2,12,339,1,0,52,15200,0.8951774,0.08430212,0.11110338,193,112,170,23,0,0,170,0,0,0,13,8,6,7,0,0,9,0,48,1215,193,0,45,0,11,167,171,103,155,102,2,0,1,0,131,17,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\xml\CompositeElementsTest.java,uk.co.real_logic.sbe.xml.CompositeElementsTest,class,11,11,0,11,1,1,0,13,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,1,0,9,10,13,0,13,1,0,0,0,31,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\java\JavaUtil.java,uk.co.real_logic.sbe.generation.java.JavaUtil,class,5,10,5,5,62,1,0,38,178,0.875,0.031578947,0.031578947,20,20,16,2,0,2,20,0,0,0,2,2,0,1,0,1,2,0,23,222,20,4,5,1,1,78,2,31,17,23,5,0,1,0,178,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\Encoding.java,uk.co.real_logic.sbe.ir.Encoding$Presence,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\xml\XmlSchemaParser.java,uk.co.real_logic.sbe.xml.XmlSchemaParser$NodeFunction,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\common\FieldPrecedenceModel.java,uk.co.real_logic.sbe.generation.common.FieldPrecedenceModel$CodecInteraction$Wrap,innerclass,1,1,0,1,4,2,0,0,4,0.5,0.16666667,0.16666667,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,0,15,3,0,0,0,0,4,0,1,1,1,0,0,0,0,19,26,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\cpp\CppDtoGenerator.java,uk.co.real_logic.sbe.generation.cpp.CppDtoGenerator,class,12,16,4,12,153,1,0,112,605,0.8101852,1.0,1.0,54,9,2,52,0,0,2,0,0,0,4,2,0,4,0,0,4,0,132,795,16,23,25,3,0,669,42,228,83,206,3,0,1,1,211,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-benchmarks\src\main\java\uk\co\real_logic\sbe\CarBenchmark.java,uk.co.real_logic.sbe.CarBenchmark,class,12,14,2,12,19,1,0,58,21,0.85714287,0.0,0.0,7,5,4,3,0,0,5,0,0,0,4,4,0,4,0,0,4,0,8,130,2,10,0,1,0,6,49,39,9,39,2,0,1,0,76,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\Ir.java,uk.co.real_logic.sbe.ir.Ir,class,4,63,59,4,35,1,0,30,131,0.8708134,0.11764706,0.43382353,19,1,17,2,0,0,17,0,0,0,11,0,0,11,0,0,11,0,4,136,15,3,6,0,2,9,12,33,6,29,2,0,0,1,120,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\xml\EncodedDataTypeTest.java,uk.co.real_logic.sbe.xml.EncodedDataTypeTest,class,11,12,1,11,28,1,0,40,351,0.0,0.0,0.0,27,1,0,1,0,26,26,0,0,0,0,0,0,0,0,0,0,0,29,184,1,1,0,0,30,202,14,68,32,68,1,0,0,5,103,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\json\JsonPrinterTest.java,uk.co.real_logic.sbe.json.JsonPrinterTest,class,15,16,1,15,5,2,0,19,4,0.4,1.0,1.0,5,2,2,2,0,1,3,0,0,0,2,2,0,2,0,0,2,0,16,61,1,0,0,3,0,99,12,27,5,27,2,0,0,0,65,0,0
